synset_id,gloss
13507,"khái niệm chỉ việc nén cảm xúc tiêu cực, giữ thái độ im lặng"
13508,"khái niệm chỉ cảm xúc yêu thương sâu sắc giữa người với người"
13509,"khái niệm chỉ cảm xúc vui sướng tột độ"
13510,"khái niệm chỉ cảm xúc thôi thúc mạnh mẽ để hành động"
13511,"khái niệm chỉ khả năng cảm nhận và phản ứng mạnh mẽ"
13512,"khái niệm chỉ cảm xúc tôn trọng và yêu thích ai đó"
13513,"khái niệm chỉ trạng thái tinh thần không bị ràng buộc lo lắng"
13514,"khái niệm chỉ cảm giác đau khổ kéo dài trong tâm trí"
13515,"khái niệm chỉ cảm xúc không hài lòng với ai/điều gì"
13516,"khái niệm chỉ hoạt động giao hợp giữa người khác giới"
13517,"khái niệm chỉ sự hư hại trên cơ thể sống"
13518,"khái niệm chỉ cảm giác lo lắng bất an trong lòng"
13519,"khái niệm chỉ khả năng dễ xúc động vì tác động bên ngoài"
13520,"khái niệm chỉ cảm giác không thoải mái trước người khác"
13521,"khái niệm chỉ sự ngạc nhiên cực độ đến mức mất phản ứng"
13522,"khái niệm chỉ cảm giác bất ngờ xen lẫn vui sướng"
13523,"khái niệm chỉ cảm giác dễ chịu, thỏa mãn về thể xác, tinh thần"
13524,"khái niệm chỉ cảm xúc khó chịu, muốn nổi nóng"
13525,"khái niệm chỉ sự nhớ nhung da diết về chuyện xưa"
13526,"khái niệm chỉ cảm giác không vui vì mất mát"
13527,"khái niệm chỉ khát khao quan hệ thể xác"
13528,"khái niệm chỉ cảm xúc buồn bã không nói ra"
13529,"khái niệm chỉ phản ứng của cơ thể khi gặp lạnh hoặc sợ hãi"
13530,"khái niệm chỉ cảm xúc khó chịu khi thấy người khác hơn mình"
13531,"khái niệm chỉ cảm giác hài lòng với điều gì"
13532,"khái niệm chỉ cảm giác thôi thúc đạt được điều gì"
13533,"khái niệm chỉ trạng thái dễ tức giận mất bình tĩnh"
13534,"khái niệm chỉ cảm giác hài lòng về một điều gì đó"
13535,"khái niệm chỉ sự nhận định điều gì là thật"
13536,"khái niệm chỉ mong muốn tự do cho dân tộc"
13537,"khái niệm chỉ việc quan tâm, giúp đỡ người khác"
13538,"khái niệm chỉ trạng thái không lo lắng về nguy hiểm"
13539,"khái niệm chỉ cảm giác không ưa ai/cái gì đó sâu sắc"
13540,"khái niệm chỉ cảm giác bất an về điều có thể xảy ra"
13541,"khái niệm chỉ trạng thái có hai cảm xúc trái ngược"
13542,"khái niệm chỉ cảm giác hài lòng về giá trị bản thân"
13543,"khái niệm chỉ sự ăn năn về lỗi lầm đã gây ra"
13544,"khái niệm chỉ hành động thể hiện sự kính trọng, yêu mến"
13545,"khái niệm chỉ cảm xúc thích thú và trân trọng ai đó"
13546,"khái niệm chỉ trạng thái cảm xúc đạt tới đỉnh điểm"
13547,"khái niệm chỉ cảm giác bất ngờ tột độ trước điều lạ"
13548,"khái niệm chỉ cảm xúc thích thú, trân trọng một người, vật"
13549,"khái niệm chỉ trạng thái yêu thương tha thiết, sâu sắc"
13550,"khái niệm chỉ cảm giác mong chờ điều tốt đẹp"
13551,"khái niệm chỉ ý định gây ra đau khổ cho người khác"
13552,"khái niệm chỉ cảm xúc mất kiểm soát, bộc phát"
13553,"khái niệm chỉ rung động trong lòng người với một đối tượng"
13554,"khái niệm chỉ cảm xúc vui vẻ, tràn đầy năng lượng tích cực"
13555,"khái niệm chỉ việc không thân thiện với người khác"
13556,"khái niệm chỉ cảm giác đau đột ngột như bị vật nhọn đâm"
13557,"khái niệm chỉ cảm giác đau khổ tinh thần kéo dài"
13558,"khái niệm chỉ cảm xúc khó chịu do không vừa ý"
13559,"khái niệm chỉ cảm giác chịu đựng gây khó chịu về thể chất/tinh thần"
13560,"khái niệm chỉ trạng thái cảm xúc tích cực đột ngột"
13561,"khái niệm chỉ thái độ xem ai/việc gì đó thấp kém"
13562,"khái niệm chỉ trạng thái sợ hãi cực độ mất kiểm soát"
13563,"khái niệm chỉ mong muốn làm điều gì đó mạnh mẽ"
13564,"khái niệm chỉ cảm giác thấy bản thân kém cỏi hơn người khác"
13565,"khái niệm chỉ cảm giác vui thích khi đạt được mong muốn"
13566,"khái niệm chỉ thái độ thật tâm và đáng tin cậy"
13567,"khái niệm chỉ trạng thái vui sướng, đầy hứng khởi"
13568,"khái niệm chỉ ước muốn lớn lao về tương lai"
13569,"khái niệm chỉ dấu hiệu báo trước điều xấu xảy đến"
13570,"khái niệm chỉ cảm xúc tức giận mạnh mẽ"
13571,"khái niệm chỉ tình cảm trân trọng điều tốt đẹp nhận được"
13572,"khái niệm chỉ hành vi đồi trụy liên quan đến tình dục"
13573,"khái niệm chỉ tình cảm yêu đương ở lứa tuổi nhỏ, thiếu chín chắn"
13574,"khái niệm chỉ cảm xúc tin điều tốt đẹp sẽ đến"
13575,"khái niệm chỉ cảm giác tức giận kéo dài do bất công"
13576,"khái niệm chỉ trạng thái cảm xúc thanh thản, không lo lắng"
13577,"khái niệm chỉ cảm giác muốn ăn một món cụ thể"
13578,"khái niệm chỉ cảm giác ngượng ngùng vì sai trái"
13579,"khái niệm chỉ điều khao khát đạt được trong tương lai"
13580,"khái niệm chỉ cảm xúc đau xót trước nỗi khổ người khác"
13581,"khái niệm chỉ việc không đứng về bên nào trong tranh cãi"
13582,"khái niệm chỉ thái độ thiếu quan tâm đến người khác"
13583,"khái niệm chỉ cảm giác hạnh phúc do điều tốt đẹp mang lại"
13584,"khái niệm chỉ ý tốt muốn giúp đỡ người khác"
13585,"khái niệm chỉ thái độ tự cao về bản thân"
13586,"khái niệm chỉ cảm xúc yêu thích điều gì đó mãnh liệt"
13587,"khái niệm chỉ cảm giác buồn bã vì kỳ vọng không thành"
13588,"khái niệm chỉ cảm giác hài lòng và mong muốn gần gũi"
13589,"khái niệm chỉ trạng thái cảm xúc giận dữ cao độ"
13590,"khái niệm chỉ cảm xúc vui vẻ, tràn đầy năng lượng"
13591,"khái niệm chỉ cảm xúc hạnh phúc, hân hoan trong lòng"
13592,"khái niệm chỉ cảm giác không chấp nhận hiện tại"
13593,"khái niệm chỉ cảm giác lo lắng, bất ổn trong lòng"
13594,"khái niệm chỉ hành động thừa nhận điều sai trái đã làm"
13595,"khái niệm chỉ cảm giác khó chịu do bị tổn thương"
13596,"khái niệm chỉ cảm giác lo lắng về điều không hay"
13597,"khái niệm chỉ cảm giác mơ hồ về việc sắp xảy ra"
13598,"khái niệm chỉ cảm xúc khó chịu, bực bội trong lòng"
13599,"khái niệm chỉ cảm xúc phức tạp khó diễn tả rõ ràng"
13600,"khái niệm chỉ cảm giác sợ hãi cao độ"
13601,"khái niệm chỉ việc làm dịu cảm giác khó chịu"
13602,"khái niệm chỉ cảm giác buồn bã do mất mát"
13603,"khái niệm chỉ thái độ không hài lòng một cách trẻ con"
13604,"khái niệm chỉ mong muốn điều tốt đẹp ở mức độ cao"
13605,"khái niệm chỉ cách một người biểu lộ cảm xúc, suy nghĩ"
13606,"khái niệm chỉ thái độ coi trọng phẩm chất người khác"
13607,"khái niệm chỉ cảm xúc giận dữ sâu sắc vì bất công"
13608,"khái niệm chỉ trạng thái buồn bã kéo dài"
13609,"khái niệm chỉ cảm giác bất an về điều có thể xảy ra"
13610,"khái niệm chỉ cảm giác căm ghét ai đó sâu sắc"
13611,"khái niệm chỉ trạng thái không có âm thanh, gây ồn ào"
13612,"khái niệm chỉ cảm giác coi trọng bản thân quá mức"
13613,"khái niệm chỉ sức hút khiến ai đó muốn làm điều gì"
13614,"khái niệm chỉ trạng thái bối rối khi giao tiếp"
13615,"khái niệm chỉ hành động xoa dịu nỗi buồn"
13616,"khái niệm chỉ cảm xúc đau khổ trong tâm trí"
13617,"khái niệm chỉ cảm xúc hân hoan khi đạt được thành công"
13618,"khái niệm chỉ trạng thái không ồn ào, không xáo trộn"
13619,"khái niệm chỉ cảm giác gây cười hoặc làm vui vẻ"
13620,"khái niệm chỉ tình cảm yêu mến một người, vật"
13621,"khái niệm chỉ sự yêu thương và giúp đỡ người khác"
13622,"khái niệm chỉ cảm giác tin vào điều tốt đẹp sẽ đến"
13623,"khái niệm chỉ cảm giác sung sướng do được thỏa mãn"
13624,"khái niệm chỉ cảm xúc tốt đẹp dành cho người khác"
13625,"khái niệm chỉ cảm giác buồn bã vì kết quả không như ý"
13626,"khái niệm chỉ cảm xúc mạnh mẽ hơn mức bình thường"
13627,"khái niệm chỉ trạng thái tinh thần mất bình tĩnh"
13628,"khái niệm chỉ cảm giác bất an về điều không may"
13629,"khái niệm chỉ sự chờ đợi điều tốt đẹp sẽ đến"
13630,"khái niệm chỉ cảm giác khao khát đạt được điều gì đó"
13631,"khái niệm chỉ trạng thái dễ bực tức, mất bình tĩnh"
13632,"khái niệm chỉ trạng thái lo lắng do chờ đợi"
13633,"khái niệm chỉ cuộc sống thiếu thốn và nhiều đau khổ"
13634,"khái niệm chỉ thái độ trang trọng gây cảm giác kính sợ"
13635,"khái niệm chỉ cuộc sống đầy đủ vật chất và tinh thần"
13636,"khái niệm chỉ sự khó chịu, bực bội trong thái độ"
13637,"khái niệm chỉ cảm giác sợ hãi cao độ"
13638,"khái niệm chỉ trạng thái thiếu sức mạnh về tinh thần"
13639,"khái niệm chỉ điều khiến ai đó lo lắng, suy nghĩ"
13640,"khái niệm chỉ sự thấu hiểu và chia sẻ cảm xúc người khác"
13641,"khái niệm chỉ bánh đang được làm chín bằng nhiệt"
13642,"khái niệm chỉ phần bên trong chứa đựng hương vị"
13643,"khái niệm chỉ miếng thịt bò nướng nguyên miếng"
13644,"khái niệm chỉ nước chấm làm từ ớt xay nhuyễn"
13645,"khái niệm chỉ món ăn làm từ bột gạo tráng mỏng"
13646,"khái niệm chỉ bộ phận cơ thể cá dùng để bơi"
13647,"khái niệm chỉ món ăn làm từ gạo và sườn"
13648,"khái niệm chỉ kiểu tóc cắt ngắn phía sau gáy"
13649,"khái niệm chỉ món ăn chế biến nhanh từ sợi mì"
13650,"khái niệm chỉ sợi bột dài làm từ lúa mì của Ý"
13651,"khái niệm chỉ món sợi nước có sủi cảo tôm thịt"
13652,"khái niệm chỉ đồ ăn làm từ bột, có nhân, hấp chín"
13653,"khái niệm chỉ đồ ngọt làm từ đường, dùng để ăn"
13654,"khái niệm chỉ loài cá bẹt sống ở biển làm thực phẩm"
13655,"khái niệm chỉ đồ uống có cồn làm từ mạch nha, chưa tiệt trùng"
13656,"khái niệm chỉ đồ uống pha trộn từ nhiều loại rượu"
13657,"khái niệm chỉ quả dùng làm thức ăn, vỏ màu tím"
13658,"khái niệm chỉ quả hạch nhỏ, hình bầu dục, có dầu"
13659,"khái niệm chỉ đồ ăn làm từ bột mì nướng"
13660,"khái niệm chỉ bánh ngọt làm từ sô cô la và hạnh nhân"
13661,"khái niệm chỉ chất lỏng vị chua dùng để nêm"
13662,"khái niệm chỉ đồ uống có cồn chưng cất từ mía"
13663,"khái niệm chỉ động vật sống dưới nước có thịt ăn được"
13664,"khái niệm chỉ sợi bột dài dùng làm thức ăn"
13665,"khái niệm chỉ cây thân thảo, lá kim, mùi thơm, dùng nấu ăn"
13666,"khái niệm chỉ phần thịt chứa xương ở bụng lợn"
13667,"khái niệm chỉ chất tạo vị ngọt cho món ăn"
13668,"khái niệm chỉ quả ăn được, vị ngọt, vỏ nâu"
13669,"khái niệm chỉ đồ uống làm từ quả nho"
13670,"khái niệm chỉ chất lỏng sánh dùng để nấu nướng"
13671,"khái niệm chỉ phần ngoài cùng bao quanh vật"
13672,"khái niệm chỉ món ăn nấu nhừ trong chất lỏng"
13673,"khái niệm chỉ bánh kẹo làm từ rễ cây cam thảo"
13674,"khái niệm chỉ quả cây ăn được, vỏ xanh khi sống"
13675,"khái niệm chỉ món ăn làm từ bột mì nướng"
13676,"khái niệm chỉ bộ phận bên trong cơ thể sống"
13677,"khái niệm chỉ rượu nấu thủ công tại nhà không có nhãn mác"
13678,"khái niệm chỉ hỗn hợp sệt vị ngọt cay dùng với món ăn"
13679,"khái niệm chỉ nước giải khát chứa cồn sản xuất bằng phương pháp ủ"
13680,"khái niệm chỉ loại bánh xốp mềm làm từ bột mì"
13681,"khái niệm chỉ món ăn lạnh làm từ sữa và hoa quả"
13682,"khái niệm chỉ đồ ăn làm từ bột mì, bị khô"
13683,"khái niệm chỉ thực phẩm có nguồn gốc thực vật"
13684,"khái niệm chỉ đồ uống có ga, vị ngọt, màu nâu"
13685,"khái niệm chỉ đồ ngọt đông cứng có gắn que cầm"
13686,"khái niệm chỉ rau ăn lá màu xanh, thân mềm"
